x,y1,y2
15.6600000000,51.3716285934,0.0000000000
15.6700000000,51.3500821060,0.0000000000
15.6800000000,51.3285347749,0.0000000000
15.6900000000,51.3069866723,0.0000000000
15.7000000000,51.2854378697,0.0000000000
15.7100000000,51.2638884386,0.0000000000
15.7200000000,51.2423384503,0.0000000000
15.7300000000,51.2207879757,0.0000000000
15.7400000000,51.1992370857,0.0000000000
15.7500000000,51.1776858507,0.0000000000
15.7600000000,51.1561343412,0.0000000000
15.7700000000,51.1345826271,0.0000000000
15.7800000000,51.1130307783,0.0000000000
15.7900000000,51.0914788646,0.0000000000
15.8000000000,51.0699269552,0.0000000000
15.8100000000,51.0483751194,0.0000000000
15.8200000000,51.0268234262,0.0000000000
15.8300000000,51.0052719443,0.0000000000
15.8400000000,50.9837207421,0.0000000000
15.8500000000,50.9621698881,0.0000000000
15.8600000000,50.9406194502,0.0000000000
15.8700000000,50.9190694963,0.0000000000
15.8800000000,50.8975200941,0.0000000000
15.8900000000,50.8759713108,0.0000000000
15.9000000000,50.8544232137,0.0000000000
15.9100000000,50.8328758698,0.0000000000
15.9200000000,50.8113293457,0.0000000000
15.9300000000,50.7897837081,0.0000000000
15.9400000000,50.7682390231,0.0000000000
15.9500000000,50.7466953568,0.0000000000
15.9600000000,50.7251527751,0.0000000000
15.9700000000,50.7036113436,0.0000000000
15.9800000000,50.6820711277,0.0000000000
15.9900000000,50.6605321927,0.0000000000
16.0000000000,50.6389946034,0.0000000000
16.0100000000,50.6174584246,0.0000000000
16.0200000000,50.5959237209,0.0000000000
16.0300000000,50.5743905566,0.0000000000
16.0400000000,50.5528589958,0.0000000000
16.0500000000,50.5313291023,0.0000000000
16.0600000000,50.5098009398,0.0000000000
16.0700000000,50.4882745718,0.0000000000
16.0800000000,50.4667500614,0.0000000000
16.0900000000,50.4452274718,0.0000000000
16.1000000000,50.4237068658,0.0000000000
16.1100000000,50.4021883058,0.0000000000
16.1200000000,50.3806718542,0.0000000000
16.1300000000,50.3591575733,0.0000000000
16.1400000000,50.3376455250,0.0000000000
16.1500000000,50.3161357709,0.0000000000
16.1600000000,50.2946283727,0.0000000000
16.1700000000,50.2731233916,0.0000000000
16.1800000000,50.2516208887,0.0000000000
16.1900000000,50.2301209248,0.0000000000
